t_s,delivered_images,utility,backlog_bits,n_active,n_dropped
7590,6093495.5,23.226,24936968349,29,0
7620,6119565.5,23.4409,24657008348,29,0
7650,6144805.6,23.5919,24386395706,28,0
7680,6170045.7,23.7929,24115783064,28,0
7710,6197949.2,23.9946,23815170422,28,0
7740,6228516.0,24.1972,23484557781,28,0
7770,6256419.5,24.3987,23183945139,28,0
7800,6281891.8,24.5965,22897024555,28,0
7830,6307364.2,24.7827,22610103972,28,0
7860,6332313.8,24.9591,22329071508,28,0
7890,6354890.6,25.1332,22074766808,27,0
7920,6380130.7,25.3088,21790462108,27,0
7950,6402707.4,25.4814,21536157408,26,0
7980,6424994.6,25.632,21285114605,26,0
8010,6444908.0,25.7428,21060809905,25,0
8040,6464821.4,25.8536,20836505205,25,0
8070,6484734.9,25.9644,20612200505,25,0
8100,6504648.3,26.0705,20387895805,25,0
8130,6524561.7,26.1732,20163591105,25,0
8160,6544475.1,26.276,19939286404,25,0
8190,6564388.5,26.3787,19714981704,25,0
8220,6584301.9,26.4815,19490677004,25,0
8250,6606878.7,26.5869,19236372304,25,0
8280,6629455.5,26.6923,18982067604,25,0
8310,6652032.2,26.7977,18727762904,25,0
8340,6674609.0,26.9031,18473458203,25,0
8370,6697185.8,27.0046,18219153503,25,0
8400,6717099.2,27.0997,17994848803,25,0
8430,6737012.6,27.1871,17770544103,25,0
8460,6756926.0,27.2712,17546239403,25,0
8490,6779502.8,27.358,17291934703,25,0
8520,6797217.3,27.4344,17092398236,25,0
8550,6817624.8,27.5143,16862527735,25,0
8580,6838002.7,27.5983,16632991269,25,0
8610,6858380.6,27.6764,16403454802,25,0
8640,6878758.5,27.7545,16173918335,25,0
8670,6899136.4,27.8289,15944381868,25,0
8700,6917083.1,27.8933,15742229518,25,0
8730,6936994.8,27.9748,15517944029,25,0
8760,6956329.7,28.0562,15300156803,24,0
8790,6974044.2,28.1254,15100620336,23,0
8820,6991635.3,28.1762,14902474469,23,0
8850,7006454.2,28.2028,14735553886,23,0
8880,7023936.5,28.2535,14538633302,23,0
8910,7038755.4,28.2998,14371712719,23,0
8940,7053574.4,28.346,14204792135,23,0
8970,7068393.3,28.3921,14037871552,23,0
9000,7096870.0,25.5429,28543293481,31,0
9030,7127204.6,25.823,28201604665,31,0
9060,7160173.2,26.1097,27830246480,31,0
9090,7192938.9,26.3956,27461173546,31,0
9120,7223273.5,26.6763,27119484729,31,0
9150,7256039.2,26.9593,26750411796,31,0
9180,7286156.6,27.2382,26411170030,31,0
9210,7316026.7,27.5025,26074712980,30,0
9240,7343465.7,27.7691,25765640046,30,0
9270,7373800.3,28.0541,25423951229,30,0
9300,7401239.3,28.3356,25114878296,30,0
9330,7429205.3,28.6073,24799868759,30,0
9360,7459075.5,28.8647,24463411709,29,0
9390,7488945.6,29.1205,24126954659,29,0
9420,7518815.7,29.3749,23790497609,29,0
9450,7548685.8,29.626,23454040558,29,0
9480,7578555.9,29.8768,23117583508,29,0
9510,7608426.1,30.1226,22781126458,29,0
9540,7638296.2,30.356,22444669408,29,0
9570,7665791.0,30.5668,22134968294,29,0
9600,7693694.4,30.781,21820663594,28,0
9630,7721597.9,30.9876,21506358894,28,0
9660,7749501.4,31.1935,21192054194,28,0
9690,7777404.8,31.3638,20877749494,28,0
9720,7805184.9,31.5032,20564835393,28,0
9750,7832623.9,31.6393,20255762460,28,0
9780,7860062.9,31.7754,19946689526,28,0
9810,7887269.6,31.9112,19640232476,28,0
9840,7912277.5,32.038,19358543659,28,0
9870,7937749.9,32.1653,19071623075,28,0
9900,7960791.1,32.2431,18812086609,28,0
9930,7983832.3,32.3147,18552550142,28,0
9960,8009536.9,32.4409,18263013675,28,0
9990,8032578.2,32.5627,18003477208,28,0
10020,8055698.8,32.694,17743046090,28,0
10050,8078740.1,32.8208,17483509623,28,0
10080,8101781.3,32.9276,17223973157,28,0
10110,8124822.5,33.0326,16964436690,28,0
10140,8147863.8,33.146,16704900223,28,0
10170,8170905.0,33.2551,16445363756,28,0
10200,8193714.0,33.3531,16188443173,28,0
10230,8216523.0,33.4506,15931522589,28,0
10260,8236668.7,33.5029,15704602006,28,0
10290,8256814.3,33.5341,15477681422,28,0
10320,8276959.9,33.5635,15250760839,28,0
10350,8297337.8,33.5999,15021224372,28,0
10380,8317715.7,33.6363,14791687905,28,0
10410,8337238.9,33.7246,14571778544,28,0
10440,8354173.9,33.8329,14381023080,26,0
10470,8369689.5,33.9382,14206254846,25,0
10500,8385205.2,34.0417,14031486613,25,0
10530,8400720.8,34.1167,13856718380,25,0
10560,8416236.5,34.1793,13681950146,25,0
10590,8431752.1,34.2413,13507181913,25,0
10620,8447267.8,34.3007,13332413679,25,0
10650,8460352.3,34.3421,13185029563,25,0
10680,8476100.2,34.4018,13007645446,25,0
10710,8489184.7,34.4535,12860261329,25,0
10740,8504932.6,34.4733,12682877213,25,0
10770,8520680.5,34.493,12505493096,25,0
10800,8546261.6,30.8873,31387019421,33,0
10830,8573700.6,31.1225,31077946487,33,0
10860,8601139.6,31.3577,30768873554,33,0
10890,8628578.6,31.5929,30459800620,33,0
10920,8655019.5,31.8187,30161970566,33,0
10950,8680027.4,31.9348,29880281749,32,0
10980,8704803.0,32.0506,29601208816,32,0
11010,8729578.7,32.219,29322135882,32,0
11040,8754354.3,32.3348,29043062949,32,0
11070,8779130.0,32.4635,28763990015,32,0
11100,8803905.6,32.7163,28484917082,32,0
11130,8828681.3,32.9691,28205844148,32,0
11160,8853456.9,33.2206,27926771215,32,0
11190,8878232.6,33.4081,27647698281,32,0
11220,8903008.2,33.6502,27368625347,32,0
11250,8928248.3,33.8809,27084320647,32,0
11280,8953488.5,34.1043,26800015947,32,0
11310,8981391.9,34.3275,26485711247,32,0
11340,9009295.4,34.5396,26171406547,32,0
11370,9032134.6,34.734,25914145927,32,0
11400,9060038.1,34.9333,25599841226,31,0
11430,9085278.2,35.1304,25315536526,31,0
11460,9108087.2,35.3217,25058615943,31,0
11490,9130896.2,35.5132,24801695359,31,0
11520,9156368.5,35.7108,24514774776,31,0
11550,9181840.9,35.9069,24227854192,31,0
11580,9209976.6,36.1004,23910933609,31,0
11610,9235448.9,36.2914,23624013026,31,0
11640,9260921.3,36.4791,23337092442,31,0
11670,9283730.3,36.6622,23080171859,31,0
11700,9301677.1,36.8112,22878019508,31,0
11730,9324950.5,36.973,22615867158,31,0
11760,9345560.6,37.0858,22383714808,31,0
11790,9366534.3,37.1911,22147467835,31,0
11820,9387376.6,37.2928,21912699602,30,0
11850,9410882.3,37.4012,21647931369,30,0
11880,9429223.9,37.5017,21441331667,30,0
11910,9447402.9,37.6023,21236563433,28,0
11940,9465581.9,37.7029,21031795200,28,0
11970,9483760.9,37.8011,20827026967,28,0
12000,9501939.9,37.9015,20622258733,28,0
12030,9520118.9,38.0019,20417490500,28,0
12060,9538297.9,38.0982,20212722267,28,0
12090,9559140.3,38.2038,19977954033,28,0
12120,9577319.3,38.2993,19773185800,28,0
12150,9595498.3,38.3914,19568417566,28,0
