t_s,delivered_images,utility,backlog_bits,n_active,n_dropped
9360,7581447.1,28.8771,21763760461,28,0
9390,7610620.5,29.1296,21448843119,28,0
9420,7639793.9,29.3808,21133925777,28,0
9450,7668967.3,29.629,20819008435,28,0
9480,7698140.8,29.8731,20504091093,28,0
9510,7727314.2,30.1076,20189173751,28,0
9540,7754771.1,30.3354,19893590713,28,0
9570,7784447.4,30.5552,19573009170,28,0
9600,7812226.8,30.7599,19273793546,27,0
9630,7838969.1,30.9625,18986260320,27,0
9660,7865711.5,31.165,18698727095,27,0
9690,7892453.8,31.3318,18411193870,27,0
9720,7917229.4,31.4639,18134736819,27,0
9750,7943971.7,31.5983,17847203594,27,0
9780,7972492.8,31.7361,17550710310,27,0
9810,7999235.1,31.8703,17263177084,27,0
9840,8026165.3,32.0053,16973527743,27,0
9870,8052907.6,32.1374,16685994518,27,0
9900,8079649.9,32.2682,16398461293,27,0
9930,8106392.2,32.3987,16110928067,27,0
9960,8133134.5,32.529,15823394842,27,0
9990,8157445.6,32.6549,15563245734,27,0
10020,8181005.7,32.7796,15311556917,27,0
10050,8203960.5,32.8979,15062483983,27,0
10080,8229074.5,33.0106,14796845026,27,0
10110,8251591.0,33.1191,14545156210,27,0
10140,8276252.3,33.2219,14293467393,27,0
10170,8298596.9,33.3245,14041778576,27,0
10200,8320941.4,33.4228,13790089759,27,0
10230,8343285.9,33.5178,13538400942,27,0
10260,8366420.5,33.6127,13286712125,27,0
10290,8388765.0,33.7068,13035023308,27,0
10320,8411109.6,33.8006,12783334492,27,0
10350,8431273.8,33.8953,12559029791,27,0
10380,8451187.3,33.9795,12334725091,27,0
10410,8472442.3,34.0449,12120047496,27,0
10440,8492205.2,34.1076,11934523799,25,0
10470,8509919.7,34.1645,11764987332,24,0
10500,8527402.0,34.219,11598066749,24,0
10530,8544656.9,34.2734,11432426554,24,0
10560,8557667.0,34.3245,11288497525,24,0
10590,8576010.5,34.3675,11118961058,24,0
10620,8591145.1,34.3897,10965588842,24,0
10650,8606186.4,34.413,10809855186,24,0
10680,8620773.1,34.4351,10659242545,24,0
10710,8635091.3,34.4565,10511654214,24,0
10740,8649391.3,34.4751,10361348587,24,0
10770,8661583.1,34.4919,10224019576,23,0
10800,8693187.7,30.9122,29037698251,31,0
10830,8724792.2,31.1465,28681704734,31,0
10860,8756396.8,31.3803,28325711217,31,0
10890,8788001.3,31.6136,27969717700,31,0
10920,8819087.0,31.8428,27619568591,31,0
10950,8851015.4,32.0778,27259927254,31,0
10980,8880665.6,32.3111,26925947049,31,0
11010,8909868.3,32.5432,26597007251,30,0
11040,8939041.8,32.7755,26268397851,30,0
11070,8967536.9,33.0071,25947428619,30,0
11100,8993308.4,33.2343,25657138389,29,0
11130,9019539.8,33.4586,25361667863,29,0
11160,9046886.7,33.6892,25053632434,29,0
11190,9073830.3,33.9039,24750139286,29,0
11220,9101242.6,34.1247,24441367975,29,0
