t_s,delivered_images,utility,backlog_bits,n_active,n_dropped
6030,4019329.0,14.2734,19034175993,17,8
6060,4045730.3,14.3859,18810483935,17,8
6090,4072925.9,14.4911,18582318279,17,8
6120,4104653.9,14.5995,18328626220,17,8
6150,4128391.9,14.6581,18134934162,17,8
6180,4152336.5,14.7163,17938914296,17,8
6210,4181604.0,14.8027,17699079612,17,8
6240,4208005.3,14.9014,17475387553,16,8
6270,4231975.4,14.9998,17265387553,16,8
6300,4250618.9,15.0541,17085387553,16,8
6330,4269262.4,15.1035,16905387553,16,8
6360,4289408.0,15.1604,16716927262,16,8
6390,4313378.2,15.2453,16506927262,16,8
6420,4337348.4,15.3297,16296927262,16,8
6450,4348001.8,15.3649,16176927262,16,8
6480,4358655.2,15.3998,16056927262,16,8
6510,4370810.8,15.4458,15928466970,16,8
6540,4386790.9,15.5081,15778466970,16,8
6570,4402771.0,15.557,15628466970,16,8
6600,4436473.1,15.6235,10615752158,16,9
6630,4471096.7,15.6905,10465752158,15,9
6660,4503180.4,15.7424,10319328243,15,9
6690,4516497.2,15.7994,10199328243,15,9
6720,4531316.2,15.8625,10070867952,15,9
6750,4580758.7,16.3993,9873947368,15,9
6780,4610055.6,16.9133,9693947368,15,9
6810,4639352.4,17.4267,9513947368,15,9
6840,4668649.3,17.7794,9333947368,15,9
6870,4697946.2,18.0557,9153947368,15,9
6900,4713926.3,18.2539,9033947368,15,9
6930,4729906.4,18.3366,8913947368,15,9
6960,4745886.5,18.3918,8793947368,15,9
6990,4761866.6,18.4452,8673947368,15,9
7020,4777846.7,18.4897,8553947368,15,9
7050,4788500.2,18.5229,8463947368,15,9
7080,4800655.7,18.5592,8365487076,15,9
7110,4816635.9,18.6038,8245487076,15,9
7140,4832616.0,18.6455,8125487076,15,9
7170,4848596.1,18.6857,8005487076,15,9
7200,4860983.9,17.2332,23095539787,23,11
7230,4880265.3,17.2894,22938354379,21,11
7260,4901107.6,17.363,22763586146,21,11
7290,4921950.0,17.4366,22588817912,21,11
7320,4954947.9,17.5839,22277129096,21,11
7350,4974741.7,17.6404,22172178007,21,11
7380,4990608.1,17.6945,22037150986,21,11
7410,5011682.7,17.7747,21843458927,21,11
7440,5032757.2,17.8543,21649766869,21,11
7470,5075138.6,17.9489,21426074811,21,11
7500,5109762.2,17.9933,21276074811,21,11
7530,5145705.7,18.0443,21111207069,21,11
7560,5185656.0,18.1224,20901207069,21,11
7590,5206730.6,18.1954,20717784054,21,11
7620,5231672.6,18.277,20512579965,21,11
7650,5242123.3,18.2937,20448990678,21,11
7680,5262156.4,18.3514,20307299067,21,11
7710,5286126.5,18.45,20097299067,21,11
7740,5310096.7,18.5478,19887299067,21,11
7770,5347882.2,18.8426,19521682625,21,11
7800,5363862.4,18.9182,15684884037,21,14
7830,5388500.5,19.0374,15540503045,18,14
7860,5412470.7,19.1563,15420503045,18,14
7890,5436440.8,19.2703,15300503045,18,14
7920,5460411.0,19.3596,15180503045,18,14
7950,5479054.5,19.7124,15090503045,18,14
7980,5497697.9,20.0653,15000503045,18,14
8010,5516341.4,20.379,14910503045,18,14
8040,5536019.9,20.4582,14808843918,18,14
8070,5560193.0,20.6425,14672701292,18,14
8100,5580840.4,20.766,14539558316,18,14
8130,5596820.5,20.8722,14419558316,18,14
8160,5617139.5,20.963,14275121671,18,14
8190,5638446.3,21.0549,14125121671,18,14
8220,5659753.1,21.1467,13975121671,18,14
8250,5685768.3,21.2337,13828604295,18,14
8280,5701748.4,21.3052,13708604295,17,14
8310,5717728.5,21.3682,13588604295,17,14
8340,5735900.6,21.5959,13443913536,17,14
8370,5755620.5,21.8453,13287851366,17,14
8400,5768937.2,22.0541,12869125410,17,16
8430,5782254.0,22.1039,12749125410,15,16
8460,5795570.8,22.1502,12629125410,15,16
8490,5808887.5,22.1958,12509125410,15,16
8520,5822246.3,22.2391,12388888610,15,16
8550,5838226.4,22.2717,12268888610,15,16
8580,5859491.2,22.3094,12119125410,15,16
8610,5880798.0,22.3471,11969125410,15,16
8640,5902104.8,22.3849,11819125410,15,16
8670,5923411.7,22.4226,11669125410,15,16
8700,5947381.8,22.4762,11519125410,15,16
8730,5971352.0,22.5255,11369125410,15,16
8760,5994239.3,22.5778,11219125410,15,16
8790,6015546.2,22.6349,11069125410,14,16
8820,6036853.0,22.6833,10919125410,14,16
8850,6047506.4,22.7181,10829125410,14,16
8880,6052833.1,22.7479,10769125410,13,16
8910,6061846.2,22.7809,10688363660,13,16
8940,6072499.6,22.8199,10598363660,13,16
8970,6083153.0,22.8588,10508363660,13,16
9000,6094952.9,21.6237,22363725095,21,18
9030,6114681.8,21.7338,22168016551,19,18
9060,6138651.9,21.861,21928016551,19,18
9090,6159958.8,21.9758,21718016551,19,18
9120,6186592.3,22.087,21478016551,19,18
9150,6207899.1,22.1466,21298016551,19,18
9180,6226542.6,22.2278,21118016551,18,18
9210,6246889.8,22.3156,20918825383,18,18
9240,6270860.0,22.4122,20678825383,18,18
9270,6297119.2,22.5141,20440933599,18,18
9300,6313249.2,22.5766,20289244661,18,18
9330,6331892.7,22.6628,20109244661,18,18
9360,6350536.1,22.748,19929244661,18,18
9390,6371843.0,22.8383,19719244661,18,18
9420,6393149.8,22.9278,19509244661,18,18
9450,6415512.9,23.0439,19293295278,18,18
9480,6480729.8,23.3258,18618692241,18,18
9510,6510273.9,23.4739,18362299921,18,18
9540,6539570.8,23.6293,18122299921,18,18
9570,6571193.9,23.8166,17869198609,18,18
9600,6581847.3,23.8788,17452930666,18,19
9630,6592500.7,23.9172,17332930666,17,19
9660,6606064.7,23.9663,17196538346,17,19
9690,6622044.8,24.0393,17046538346,17,19
9720,6638024.9,24.1116,16896538346,17,19
9750,6651341.7,24.1842,16776538346,17,19
9780,6664658.5,24.2567,16656538346,17,19
9810,6687759.4,24.3624,16481433649,17,19
9840,6714392.9,24.4687,16271433649,17,19
9870,6738363.1,24.568,16091433649,17,19
9900,6748485.9,24.6019,15989422054,17,19
9930,6761802.7,24.6377,15869422054,17,19
9960,6780429.6,24.6904,15719515254,17,19
9990,6799073.1,24.7429,15569515254,17,19
10020,6825706.6,24.8086,15359515254,17,19
10050,6844350.1,24.8545,15209515254,17,19
10080,6868827.7,24.9262,15041656860,17,19
10110,6895461.3,25.0062,14861656860,17,19
10140,6916768.1,25.0787,14711656860,16,19
10170,6938074.9,25.1443,14561656860,16,19
10200,6950456.3,25.1782,12213161390,16,21
10230,6968867.6,25.2226,12079469332,14,21
10260,6986551.4,25.2573,11940278164,14,21
10290,7005194.9,25.2914,11790278164,14,21
10320,7026269.5,25.3299,11626586105,14,21
10350,7047370.5,25.3977,11508904012,14,21
10380,7068677.3,25.4661,11388904012,14,21
10410,7091397.2,25.5382,11252987969,14,21
10440,7115367.3,25.6134,11102987969,14,21
10470,7139337.5,25.6871,10952987969,14,21
10500,7145128.7,25.6959,10892987969,14,21
10530,7153239.9,25.7122,10802987969,14,21
10560,7158798.9,25.7205,10742987969,14,21
10590,7164357.8,25.7286,10682987969,14,21
10620,7171741.7,25.7414,10602431718,14,21
10650,7187268.4,25.7628,10487538930,14,21
10680,7203248.5,25.7853,10367538930,14,21
10710,7218121.8,25.8086,10247538930,14,21
10740,7231438.6,25.8332,10127538930,14,21
10770,7250887.7,25.8706,9997770354,14,21
10800,7272194.5,26.0182,25852673098,22,23
10830,7291287.7,26.1673,25711298706,20,23
10860,7312362.3,26.3282,25547606648,20,23
10890,7333436.9,26.4885,25383914589,20,23
10920,7354511.5,26.6485,25220222531,20,23
10950,7370941.4,26.7428,25108848139,20,23
10980,7386921.5,26.8353,24988848139,20,23
11010,7410114.4,26.965,24787603979,20,23
11040,7431421.2,27.0767,24607603979,20,23
11070,7452728.0,27.1883,24427603979,20,23
11100,7458736.7,27.2136,24359921645,20,23
11130,7470413.2,27.2587,24249159895,20,23
11160,7483729.9,27.3072,24129159895,20,23
11190,7500404.2,27.3735,23990250583,20,23
11220,7519047.6,27.4428,23840250583,20,23
11250,7537691.1,27.5261,23690250583,20,23
11280,7556334.6,27.6004,23540250583,20,23
11310,7574978.0,27.6746,23390250583,20,23
11340,7593621.5,27.7488,23240250583,20,23
11370,7634253.8,28.0972,22842568249,20,23
11400,7657389.1,28.2028,17282682003,20,25
11430,7690713.4,28.3476,17094999669,18,25
11460,7724325.6,28.5033,16905695733,18,25
11490,7766939.3,28.6612,16665695733,18,25
11520,7812216.3,28.8146,16395695733,18,25
11550,7842257.1,28.9001,16196505811,18,25
11580,7875255.0,29.0046,15980661403,18,25
11610,7912542.0,29.1448,15740661403,18,25
11640,7949828.9,29.2567,15500661403,18,25
11670,7984452.5,29.3283,15290661403,18,25
11700,8009924.8,29.3718,15132201111,18,25
11730,8039221.7,29.4294,14952201111,18,25
11760,8069896.9,29.4923,14764438329,18,25
11790,8107108.4,29.5752,14539863443,18,25
11820,8136405.2,29.6307,14359863443,17,25
11850,8162792.2,29.6842,14180557715,17,25
11880,8178772.3,29.7352,14030557715,16,25
11910,8194752.4,29.7856,13880557715,16,25
11940,8210732.5,29.8354,13730557715,16,25
11970,8225968.0,29.8858,13599751725,15,25
12000,8244611.4,29.9634,9727087300,15,26
12030,8266149.6,30.0439,9560784196,14,26
12060,8290119.8,30.1179,9380784196,14,26
12090,8314090.0,30.1887,9200784196,14,26
12120,8338060.2,30.2596,9020784196,14,26
12150,8361975.8,30.323,8841398348,14,26
12180,8385946.0,30.3789,8661398348,14,26
12210,8404589.4,30.4285,8511398348,13,26
12240,8423232.9,30.4782,8361398348,13,26
12270,8447203.1,30.5273,8181398348,13,26
12300,8476499.9,31.0054,8001398348,13,26
12330,8505796.8,31.4835,7821398348,13,26
12360,8529767.0,31.9573,7671398348,13,26
12390,8553737.2,32.4311,7521398348,13,26
12420,8577707.3,32.9049,7371398348,13,26
12450,8591024.1,32.9432,7251398348,13,26
12480,8611743.0,32.9883,7089709531,13,26
12510,8630386.5,33.0304,6939709531,12,26
12540,8654166.7,33.2821,6775244353,12,26
12570,8678136.9,33.6575,6625244353,12,26
12600,8710097.1,31.4003,20314821569,20,26
12630,8743900.5,31.5125,20114059819,20,26
12660,8778524.1,31.6339,19904059819,20,26
12690,8819156.4,31.808,19626377485,20,26
12720,8856443.3,31.9492,19386377485,20,26
12750,8869773.9,32.0048,19266222289,20,26
12780,8885754.0,32.0827,19116222289,20,26
12810,8903315.3,32.1644,18948412083,20,26
12840,8921958.7,32.2483,18768412083,20,26
12870,8937706.6,32.3288,18604720025,20,26
12900,8948918.9,32.3966,18492117327,20,26
12930,8959523.1,32.4637,18386363347,20,26
12960,8969944.3,32.5285,18282671289,20,26
12990,8982572.0,32.6143,18166551966,20,26
13020,9003403.4,32.7504,18004229757,20,26
13050,9007282.3,32.763,17974229757,20,26
13080,9011843.2,32.7816,17936547423,20,26
13110,9019601.0,32.8176,17862855364,20,26
13140,9038257.1,32.8818,17685789085,20,26
13170,9057252.4,32.9403,17539428637,20,26
13200,9070569.1,32.9701,15669252155,20,27
13230,9085249.9,33.0063,15541569821,19,27
13260,9098772.1,33.0585,15419256477,19,27
13290,9114752.2,33.1316,15269256477,19,27
13320,9135078.6,33.2094,15094778051,19,27
13350,9148395.4,33.2389,14974778051,19,27
13380,9166398.8,33.2816,14838678474,19,27
13410,9189207.8,33.3412,14650218182,19,27
13440,9226494.7,33.4391,14410218182,19,27
13470,9263781.7,33.5306,14170218182,19,27
13500,9282425.1,33.5722,14050218182,18,27
13530,9301068.6,33.6139,13930218182,18,27
13560,9321214.2,33.6627,13801757890,18,27
13590,9343597.3,33.7256,13651757890,18,27
13620,9371935.9,33.8056,13489456432,18,27
13650,9394995.5,33.8868,13364520654,18,27
13680,9426955.7,33.9766,13214520654,18,27
13710,9453794.6,34.0272,13062207310,18,27
13740,9483091.5,34.0819,12882207310,18,27
13770,9507061.6,34.127,12732207310,17,27
13800,9522809.5,34.2083,8851392257,17,27
13830,9533230.7,34.2815,8784546227,17,27
13860,9548978.6,34.3587,8687700198,17,27
13890,9563082.5,34.4455,8610483626,17,27
13920,9584157.0,34.5549,8513637597,17,27
13950,9621444.0,35.1048,8333637597,17,27
13980,9642750.8,35.4527,8213637597,17,27
14010,9674711.0,36.0737,8063637597,17,27
