t_s,delivered_images,utility,backlog_bits,n_active,n_dropped
6420,5710028.1,17.1139,2903819530,12,0
6450,5739201.5,17.199,2821667179,12,0
6480,5768140.5,17.2812,2740175115,12,0
6510,5794882.8,17.3588,2664868794,11,0
6540,5821625.1,17.4328,2589562473,11,0
6570,5848367.4,17.5027,2514256152,11,0
6600,5875109.7,17.57,2438949832,11,0
6630,5901852.0,17.6371,2363643511,11,0
6660,5928594.3,17.7042,2288337190,11,0
6690,5955336.6,17.7582,2213030869,11,0
6720,5982078.9,17.782,2137724548,11,0
6750,6008821.2,17.8058,2062418227,11,0
6780,6035563.5,17.8272,1987111906,11,0
6810,6062305.8,17.8466,1911805585,11,0
6840,6089048.1,17.866,1836499264,11,0
6870,6115790.4,17.8854,1761192943,11,0
6900,6142532.7,17.9015,1685886622,11,0
6930,6169275.0,17.9171,1610580302,11,0
6960,6196017.3,17.9327,1535273981,11,0
6990,6222759.6,17.9483,1459967660,11,0
7020,6249501.9,17.963,1384661339,11,0
7050,6275342.5,17.9789,1311894274,11,0
7080,6299653.6,18.0009,1243433982,10,0
7110,6321598.9,18.024,1181636237,10,0
7140,6343478.9,18.0442,1120021975,9,0
7170,6365359.0,18.0636,1058407712,9,0
7200,6406024.7,16.4561,5375615354,17,0
7230,6444922.6,16.658,5266078887,16,0
7260,6483820.5,16.8599,5156542420,16,0
7290,6522718.4,17.0618,5047005954,16,0
7320,6561616.3,17.2637,4937469487,16,0
7350,6600514.1,17.4646,4827933020,16,0
7380,6639000.1,17.6624,4719556540,16,0
7410,6675466.9,17.8572,4616866102,15,0
7440,6711933.7,18.0513,4514175665,15,0
7470,6748400.4,18.2443,4411485227,15,0
7500,6784867.2,18.4357,4308794790,15,0
7530,6821334.0,18.6267,4206104352,15,0
7560,6857800.8,18.8172,4103413914,15,0
7590,6891860.8,18.9904,4007500900,15,0
7620,6925896.4,19.1603,3911656491,14,0
7650,6959932.1,19.3209,3815812083,14,0
7680,6993814.6,19.4787,3720398833,14,0
7710,7023222.0,19.6334,3637587849,13,0
7740,7052395.4,19.7877,3555435499,12,0
7770,7079667.3,19.9411,3478637675,12,0
7800,7104630.0,20.0844,3408342661,11,0
7830,7128941.2,20.224,3339882369,10,0
7860,7153252.4,20.3636,3271422077,10,0
7890,7177563.6,20.5032,3202961786,10,0
7920,7201874.8,20.6427,3134501494,10,0
7950,7226186.0,20.7822,3066041202,10,0
7980,7250497.1,20.9038,2997580910,10,0
8010,7273769.9,20.9925,2932044786,10,0
8040,7295650.0,21.08,2870430523,9,0
8070,7317530.0,21.1675,2808816261,9,0
8100,7339410.1,21.2512,2747201998,9,0
8130,7361290.2,21.332,2685587736,9,0
8160,7383029.2,21.4131,2624370538,9,0
8190,7402478.2,21.4968,2569602305,8,0
8220,7421927.1,21.5805,2514834071,8,0
8250,7441376.1,21.6642,2460065838,8,0
8280,7460825.0,21.748,2405297605,8,0
8310,7480274.0,21.8317,2350529371,8,0
8340,7499722.9,21.9154,2295761138,8,0
8370,7519171.9,21.9957,2240992905,8,0
8400,7538620.8,22.0681,2186224671,8,0
8430,7558069.8,22.1386,2131456438,8,0
8460,7577518.7,22.2078,2076688204,8,0
8490,7596967.6,22.2771,2021919971,8,0
8520,7616416.6,22.3463,1967151738,8,0
8550,7635865.5,22.4141,1912383504,8,0
8580,7655314.5,22.4706,1857615271,8,0
8610,7674763.4,22.5029,1802847037,8,0
8640,7694212.4,22.5351,1748078804,8,0
8670,7713661.3,22.5674,1693310571,8,0
8700,7733110.3,22.5996,1638542337,8,0
8730,7752559.2,22.6319,1583774104,8,0
8760,7770218.6,22.6614,1534045219,8,0
8790,7784805.3,22.6822,1492969044,6,0
8820,7799392.0,22.7023,1451892869,6,0
8850,7813978.8,22.7223,1410816694,6,0
8880,7828565.5,22.7423,1369740519,6,0
8910,7843152.2,22.7623,1328664344,6,0
8940,7857738.9,22.7823,1287588169,6,0
8970,7872325.6,22.8022,1246511994,6,0
9000,7905974.0,20.7802,4858303909,14,0
9030,7937578.6,21.0164,4769305529,13,0
9060,7969183.1,21.2504,4680307150,13,0
9090,8000787.6,21.4839,4591308771,13,0
9120,8032392.2,21.7171,4502310392,13,0
9150,8063996.7,21.95,4413312012,13,0
9180,8095601.3,22.1826,4324313633,13,0
9210,8127205.8,22.4149,4235315254,13,0
9240,8158810.3,22.6468,4146316875,13,0
9270,8190414.9,22.8785,4057318495,13,0
9300,8222019.4,23.1099,3968320116,13,0
9330,8253624.0,23.3398,3879321737,13,0
9360,8285228.5,23.5487,3790323358,13,0
9390,8316833.0,23.7561,3701324978,13,0
9420,8348437.6,23.9624,3612326599,13,0
9450,8380042.1,24.1659,3523328220,13,0
9480,8411646.6,24.366,3434329841,13,0
9510,8443251.2,24.5581,3345331461,13,0
9540,8474855.7,24.7469,3256333082,13,0
9570,8506283.8,24.926,3167831629,13,0
9600,8535457.2,25.0923,3085679279,12,0
9630,8564630.6,25.2581,3003526929,12,0
9660,8593142.2,25.4244,2923238264,12,0
9690,8619884.5,25.563,2847931943,11,0
9720,8646626.8,25.6766,2772625622,11,0
9750,8673369.1,25.7886,2697319301,11,0
9780,8700111.4,25.9007,2622012980,11,0
9810,8726853.7,26.0126,2546706659,11,0
9840,8753596.0,26.1242,2471400338,11,0
9870,8780338.3,26.2341,2396094018,11,0
9900,8807080.6,26.3429,2320787697,11,0
9930,8833822.9,26.4515,2245481376,11,0
9960,8860565.2,26.5598,2170175055,11,0
9990,8887307.5,26.6641,2094868734,11,0
10020,8914049.8,26.7674,2019562413,11,0
10050,8940792.1,26.8658,1944256092,11,0
10080,8967534.5,26.9583,1868949771,11,0
10110,8994276.8,27.0492,1793643450,11,0
10140,9021019.1,27.1382,1718337129,11,0
10170,9047761.4,27.2235,1643030808,11,0
10200,9074503.7,27.2873,1567724488,11,0
10230,9101246.0,27.3215,1492418167,11,0
10260,9127988.3,27.3552,1417111846,11,0
10290,9154730.6,27.3886,1341805525,11,0
10320,9181472.9,27.4203,1266499204,11,0
10350,9206349.1,27.4525,1196447772,11,0
10380,9228229.1,27.485,1134833509,9,0
10410,9247673.8,27.5138,1080077494,9,0
10440,9263679.8,27.5388,1035004511,7,0
10470,9278266.5,27.5614,993928336,6,0
10500,9292853.2,27.5824,952852161,6,0
10530,9307439.9,27.6035,911775986,6,0
10560,9322026.6,27.6229,870699811,6,0
10590,9336613.3,27.6416,829623636,6,0
10620,9351200.0,27.6603,788547461,6,0
10650,9365786.8,27.679,747471286,6,0
10680,9380373.5,27.6977,706395111,6,0
10710,9394960.2,27.7163,665318936,6,0
10740,9409027.9,27.7316,625704210,6,0
10770,9421183.5,27.7458,591474064,5,0
10800,9452788.0,25.2267,5294893733,13,0
10830,9484392.6,25.4203,5205895353,13,0
10860,9515997.1,25.6134,5116896974,13,0
10890,9547601.6,25.8061,5027898595,13,0
10920,9579206.2,25.9984,4938900216,13,0
10950,9610810.7,26.1903,4849901836,13,0
10980,9640320.3,26.3821,4766802772,13,0
11010,9669493.8,26.5739,4684650422,12,0
11040,9698667.2,26.7657,4602498072,12,0
11070,9727162.3,26.9571,4522255764,12,0
11100,9753904.6,27.1454,4446949443,11,0
11130,9780646.9,27.3337,4371643122,11,0
11160,9807389.2,27.521,4296336801,11,0
11190,9834131.5,27.7005,4221030480,11,0
11220,9860873.8,27.88,4145724159,11,0
11250,9887616.1,28.0494,4070417838,11,0
11280,9914358.4,28.213,3995111517,11,0
11310,9939396.5,28.3727,3924604304,11,0
11340,9963707.7,28.5299,3856144012,10,0
11370,9987748.4,28.6826,3788445350,10,0
11400,10009628.5,28.8333,3726831088,9,0
11430,10031508.5,28.984,3665216825,9,0
11460,10053388.6,29.1346,3603602563,9,0
11490,10075268.7,29.2853,3541988300,9,0
11520,10097148.7,29.436,3480374038,9,0
11550,10119028.8,29.5854,3418759775,9,0
11580,10140908.8,29.727,3357145512,9,0
11610,10162788.9,29.8638,3295531250,9,0
11640,10184669.0,29.9988,3233916987,9,0
11670,10206549.0,30.1337,3172302725,9,0
11700,10228429.1,30.2518,3110688462,9,0
11730,10250309.2,30.3417,3049074200,9,0
11760,10272189.2,30.4302,2987459937,9,0
11790,10292488.2,30.515,2930298113,9,0
11820,10311937.1,30.5996,2875529879,8,0
11850,10331386.1,30.6841,2820761646,8,0
11880,10350835.0,30.7686,2765993413,8,0
11910,10370284.0,30.851,2711225179,8,0
11940,10389732.9,30.9308,2656456946,8,0
11970,10409181.9,31.0086,2601688713,8,0
12000,10428630.8,31.0863,2546920479,8,0
12030,10448079.8,31.1641,2492152246,8,0
12060,10467528.7,31.2419,2437384012,8,0
12090,10486977.6,31.3196,2382615779,8,0
12120,10506426.6,31.3974,2327847546,8,0
12150,10525875.5,31.4722,2273079312,8,0
12180,10545324.5,31.5459,2218311079,8,0
12210,10564773.4,31.6196,2163542845,8,0
12240,10584222.4,31.6932,2108774612,8,0
12270,10603671.3,31.7644,2054006379,8,0
12300,10623120.3,31.8355,1999238145,8,0
12330,10641407.1,31.9056,1947742533,8,0
12360,10658424.9,31.9736,1899820329,7,0
12390,10675442.7,32.017,1851898124,7,0
12420,10692460.6,32.0405,1803975920,7,0
12450,10709478.4,32.0636,1756053716,7,0
12480,10726496.2,32.0839,1708131512,7,0
12510,10743514.0,32.1039,1660209308,7,0
12540,10760531.9,32.124,1612287103,7,0
12570,10777549.7,32.144,1564364899,7,0
12600,10812506.2,29.2161,5624860737,15,0
12630,10846541.9,29.45,5529016329,14,0
12660,10880577.6,29.6821,5433171920,14,0
12690,10914613.2,29.9136,5337327512,14,0
12720,10948648.9,30.1447,5241483103,14,0
12750,10980949.7,30.374,5150523916,14,0
12780,11012554.3,30.6022,5061525537,13,0
12810,11044158.8,30.8301,4972527158,13,0
12840,11075763.3,31.0575,4883528779,13,0
12870,11107367.9,31.2846,4794530399,13,0
12900,11138972.4,31.5111,4705532020,13,0
12930,11170577.0,31.737,4616533641,13,0
12960,11202181.5,31.9505,4527535262,13,0
12990,11233786.0,32.1544,4438536882,13,0
13020,11264893.7,32.3445,4350937699,13,0
13050,11294067.1,32.5329,4268785349,12,0
13080,11323240.5,32.7159,4186632999,12,0
13110,11352414.0,32.8908,4104480649,12,0
13140,11381587.4,33.0651,4022328299,12,0
13170,11410760.8,33.2373,3940175949,12,0
13200,11439934.2,33.4088,3858023599,12,0
13230,11469107.6,33.5801,3775871249,12,0
13260,11498281.1,33.7513,3693718899,12,0
13290,11527454.5,33.9222,3611566548,12,0
13320,11556627.9,34.0829,3529414198,12,0
13350,11585801.3,34.2358,3447261848,12,0
13380,11614974.7,34.3886,3365109498,12,0
13410,11644148.1,34.5326,3282957148,12,0
13440,11673321.6,34.6731,3200804798,12,0
13470,11702495.0,34.7962,3118652448,12,0
13500,11731668.4,34.8957,3036500098,12,0
13530,11760841.8,34.9952,2954347748,12,0
13560,11790015.2,35.0944,2872195398,12,0
13590,11819188.7,35.1877,2790043048,12,0
13620,11848362.1,35.2797,2707890698,12,0
13650,11877535.5,35.3711,2625738347,12,0
13680,11906708.9,35.4594,2543585997,12,0
13710,11935882.3,35.5456,2461433647,12,0
13740,11965055.8,35.6318,2379281297,12,0
13770,11994229.2,35.718,2297128947,12,0
13800,12023402.6,35.8028,2214976597,12,0
13830,12052576.0,35.8809,2132824247,12,0
13860,12081749.4,35.9583,2050671897,12,0
13890,12110922.9,36.0353,1968519547,12,0
13920,12140096.3,36.112,1886367197,12,0
13950,12168351.2,36.1885,1806801459,12,0
13980,12195093.5,36.2654,1731495138,11,0
