t_s,delivered_images,utility,backlog_bits,n_active,n_dropped
8640,7694212.4,34.2065,874039402,8,0
8670,7713661.3,34.3145,846655285,8,0
8700,7733110.3,34.4224,819271169,8,0
8730,7752559.2,34.5303,791887052,8,0
8760,7770218.6,34.6259,767022609,8,0
8790,7784805.3,34.7001,746484522,6,0
8820,7799392.0,34.7744,725946434,6,0
8850,7813978.8,34.8487,705408347,6,0
8880,7828565.5,34.9229,684870259,6,0
8910,7843152.2,34.9972,664332172,6,0
8940,7857738.9,35.0715,643794084,6,0
8970,7872325.6,35.1458,623255997,6,0
9000,7905974.0,35.3396,2429151954,14,0
9030,7937578.6,35.5151,2384652765,13,0
9060,7969183.1,35.6899,2340153575,13,0
9090,8000787.6,35.8636,2295654385,13,0
9120,8032392.2,36.0366,2251155196,13,0
9150,8063996.7,36.2087,2206656006,13,0
9180,8095601.3,36.3802,2162156817,13,0
9210,8127205.8,36.551,2117657627,13,0
9240,8158810.3,36.7212,2073158437,13,0
9270,8190414.9,36.891,2028659248,13,0
9300,8222019.4,37.0602,1984160058,13,0
9330,8253624.0,37.2291,1939660868,13,0
9360,8285228.5,37.3975,1895161679,13,0
9390,8316833.0,37.5656,1850662489,13,0
9420,8348437.6,37.7334,1806163300,13,0
9450,8380042.1,37.9009,1761664110,13,0
9480,8411646.6,38.0676,1717164920,13,0
9510,8443251.2,38.2325,1672665731,13,0
9540,8474855.7,38.3958,1628166541,13,0
9570,8506283.8,38.5568,1583915814,13,0
9600,8535457.2,38.7066,1542839639,12,0
9630,8564630.6,38.8562,1501763464,12,0
9660,8593142.2,39.0054,1461619132,12,0
9690,8619884.5,39.1536,1423965972,11,0
9720,8646626.8,39.3017,1386312811,11,0
9750,8673369.1,39.4499,1348659651,11,0
9780,8700111.4,39.5981,1311006490,11,0
9810,8726853.7,39.7459,1273353330,11,0
9840,8753596.0,39.8929,1235700169,11,0
9870,8780338.3,40.0393,1198047009,11,0
9900,8807080.6,40.185,1160393848,11,0
9930,8833822.9,40.3301,1122740688,11,0
9960,8860565.2,40.4747,1085087527,11,0
9990,8887307.5,40.6189,1047434367,11,0
10020,8914049.8,40.7627,1009781207,11,0
10050,8940792.1,40.906,972128046,11,0
10080,8967534.5,41.0491,934474886,11,0
10110,8994276.8,41.1918,896821725,11,0
10140,9021019.1,41.3342,859168565,11,0
10170,9047761.4,41.4763,821515404,11,0
10200,9074503.7,41.6169,783862244,11,0
10230,9101246.0,41.7563,746209083,11,0
10260,9127988.3,41.8945,708555923,11,0
10290,9154730.6,42.0317,670902762,11,0
10320,9181472.9,42.1679,633249602,11,0
10350,9206349.1,42.3015,598223886,11,0
10380,9228229.1,42.4287,567416755,9,0
10410,9247673.8,42.5434,540038747,9,0
10440,9263679.8,42.631,517502256,7,0
10470,9278266.5,42.708,496964168,6,0
10500,9292853.2,42.785,476426080,6,0
10530,9307439.9,42.8619,455887993,6,0
10560,9322026.6,42.9389,435349905,6,0
10590,9336613.3,43.0158,414811818,6,0
10620,9351200.0,43.0928,394273730,6,0
10650,9365786.8,43.1698,373735643,6,0
10680,9380373.5,43.2467,353197555,6,0
10710,9394960.2,43.3237,332659468,6,0
10740,9409027.9,43.399,312852105,6,0
10770,9421183.5,43.4685,295737032,5,0
10800,9452788.0,43.634,2647446866,13,0
10830,9484392.6,43.7993,2602947677,13,0
10860,9515997.1,43.9633,2558448487,13,0
10890,9547601.6,44.1262,2513949297,13,0
10920,9579206.2,44.2881,2469450108,13,0
10950,9610810.7,44.4491,2424950918,13,0
10980,9640320.3,44.6023,2383401386,13,0
11010,9669493.8,44.7544,2342325211,12,0
11040,9698667.2,44.9066,2301249036,12,0
11070,9727162.3,45.0551,2261127882,12,0
11100,9753904.6,45.1946,2223474721,11,0
11130,9780646.9,45.334,2185821561,11,0
11160,9807389.2,45.4734,2148168400,11,0
11190,9834131.5,45.6128,2110515240,11,0
11220,9860873.8,45.7522,2072862080,11,0
11250,9887616.1,45.8917,2035208919,11,0
11280,9914358.4,46.0311,1997555759,11,0
11310,9939396.5,46.1585,1962302152,11,0
11340,9963707.7,46.2807,1928072006,10,0
11370,9987748.4,46.4011,1894222675,10,0
11400,10009628.5,46.5066,1863415544,9,0
11430,10031508.5,46.6122,1832608413,9,0
11460,10053388.6,46.7178,1801801281,9,0
11490,10075268.7,46.8234,1770994150,9,0
11520,10097148.7,46.929,1740187019,9,0
11550,10119028.8,47.0346,1709379888,9,0
11580,10140908.8,47.1402,1678572756,9,0
11610,10162788.9,47.2458,1647765625,9,0
11640,10184669.0,47.3514,1616958494,9,0
11670,10206549.0,47.457,1586151362,9,0
11700,10228429.1,47.5626,1555344231,9,0
11730,10250309.2,47.6681,1524537100,9,0
11760,10272189.2,47.7737,1493729969,9,0
11790,10292488.2,47.8729,1465149056,9,0
11820,10311937.1,47.969,1437764940,8,0
11850,10331386.1,48.0651,1410380823,8,0
11880,10350835.0,48.1612,1382996706,8,0
11910,10370284.0,48.2573,1355612590,8,0
11940,10389732.9,48.3534,1328228473,8,0
11970,10409181.9,48.4495,1300844356,8,0
12000,10428630.8,48.5456,1273460240,8,0
12030,10448079.8,48.6417,1246076123,8,0
12060,10467528.7,48.7378,1218692006,8,0
12090,10486977.6,48.8339,1191307889,8,0
12120,10506426.6,48.93,1163923773,8,0
12150,10525875.5,49.0261,1136539656,8,0
12180,10545324.5,49.1222,1109155539,8,0
12210,10564773.4,49.2183,1081771423,8,0
12240,10584222.4,49.3144,1054387306,8,0
12270,10603671.3,49.4105,1027003189,8,0
12300,10623120.3,49.5066,999619073,8,0
12330,10641407.1,49.5945,973871266,8,0
12360,10658424.9,49.6734,949910164,7,0
12390,10675442.7,49.7523,925949062,7,0
12420,10692460.6,49.8312,901987960,7,0
12450,10709478.4,49.9101,878026858,7,0
12480,10726496.2,49.989,854065756,7,0
12510,10743514.0,50.0679,830104654,7,0
12540,10760531.9,50.1468,806143552,7,0
12570,10777549.7,50.2257,782182450,7,0
12600,10812506.2,50.4073,2812430369,15,0
12630,10846541.9,50.5805,2764508164,14,0
12660,10880577.6,50.7527,2716585960,14,0
12690,10914613.2,50.9241,2668663756,14,0
12720,10948648.9,51.0945,2620741552,14,0
12750,10980949.7,51.2545,2575261958,14,0
12780,11012554.3,51.41,2530762769,13,0
12810,11044158.8,51.5648,2486263579,13,0
12840,11075763.3,51.719,2441764389,13,0
12870,11107367.9,51.8727,2397265200,13,0
12900,11138972.4,52.0256,2352766010,13,0
12930,11170577.0,52.1777,2308266820,13,0
12960,11202181.5,52.3291,2263767631,13,0
12990,11233786.0,52.4799,2219268441,13,0
13020,11264893.7,52.6276,2175468850,13,0
13050,11294067.1,52.7654,2134392675,12,0
13080,11323240.5,52.9028,2093316500,12,0
13110,11352414.0,53.0397,2052240324,12,0
13140,11381587.4,53.1763,2011164149,12,0
13170,11410760.8,53.3125,1970087974,12,0
13200,11439934.2,53.4483,1929011799,12,0
13230,11469107.6,53.5839,1887935624,12,0
13260,11498281.1,53.7193,1846859449,12,0
13290,11527454.5,53.8544,1805783274,12,0
13320,11556627.9,53.9893,1764707099,12,0
13350,11585801.3,54.124,1723630924,12,0
13380,11614974.7,54.2585,1682554749,12,0
13410,11644148.1,54.3929,1641478574,12,0
13440,11673321.6,54.5271,1600402399,12,0
13470,11702495.0,54.6612,1559326224,12,0
13500,11731668.4,54.7952,1518250049,12,0
13530,11760841.8,54.9291,1477173874,12,0
13560,11790015.2,55.0628,1436097699,12,0
13590,11819188.7,55.1965,1395021524,12,0
13620,11848362.1,55.3302,1353945349,12,0
13650,11877535.5,55.4637,1312869174,12,0
13680,11906708.9,55.5972,1271792999,12,0
13710,11935882.3,55.7306,1230716824,12,0
13740,11965055.8,55.864,1189640649,12,0
13770,11994229.2,55.9972,1148564474,12,0
13800,12023402.6,56.1291,1107488299,12,0
13830,12052576.0,56.26,1066412123,12,0
13860,12081749.4,56.3898,1025335948,12,0
13890,12110922.9,56.5187,984259773,12,0
13920,12140096.3,56.6468,943183598,12,0
13950,12168351.2,56.7716,903400730,12,0
13980,12195093.5,56.8921,865747569,11,0
14010,12221835.8,57.0126,828094409,11,0
14040,12245274.4,57.1205,795092849,11,0
14070,12267154.4,57.2135,764285718,9,0
14100,12289034.5,57.3065,733478586,9,0
14130,12309764.3,57.3976,704291009,9,0
14160,12329213.3,57.4866,676906892,8,0
14190,12348662.2,57.5756,649522775,8,0
14220,12366184.1,57.6469,624851895,8,0
14250,12380770.9,57.6953,604313808,6,0
14280,12395357.6,57.7437,583775720,6,0
14310,12409944.3,57.7921,563237633,6,0
14340,12424531.0,57.8405,542699545,6,0
14370,12439117.7,57.8889,522161458,6,0
14400,12453704.4,57.9373,501623370,6,0
14430,12468291.1,57.9856,481085283,6,0
14460,12482384.3,58.034,461242117,6,0
14490,12494539.9,58.0824,444127044,5,0
14520,12506695.5,58.1307,427011971,5,0
14550,12518699.2,58.1778,410110645,5,0
14580,12528423.7,58.2056,396418587,4,0
14610,12538148.2,58.2329,382726528,4,0
14640,12546983.5,58.2577,370286413,4,0
14670,12554276.8,58.2795,360017369,3,0
14700,12561570.2,58.3012,349748325,3,0
